date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:51:10	36979/36979	---M--	200	added ('OK')	image/jpeg	etag:%229073-643c7ab35b9d3%22	https://coderthemes.com/cartzilla-laravel/assets/img/mega-menu/demo-preview/grocery-light.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/mega-menu/demo-preview/grocery-light.jpg	(from https://coderthemes.com/cartzilla-laravel/home-electronics.html)
16:51:10	43650/43650	---M--	200	added ('OK')	image/jpeg	etag:%22aa82-643c7ab35c973%22	https://coderthemes.com/cartzilla-laravel/assets/img/mega-menu/demo-preview/marketplace-light.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/mega-menu/demo-preview/marketplace-light.jpg	(from https://coderthemes.com/cartzilla-laravel/home-electronics.html)
16:51:10	76810/76810	---M--	200	added ('OK')	image/jpeg	etag:%2212c0a-643c7ab35b9d3%22	https://coderthemes.com/cartzilla-laravel/assets/img/mega-menu/demo-preview/grocery-dark.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/mega-menu/demo-preview/grocery-dark.jpg	(from https://coderthemes.com/cartzilla-laravel/home-electronics.html)
16:51:11	45469/45469	---M--	200	added ('OK')	image/jpeg	etag:%22b19d-643c7ab35c973%22	https://coderthemes.com/cartzilla-laravel/assets/img/mega-menu/demo-preview/single-store-light.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/mega-menu/demo-preview/single-store-light.jpg	(from https://coderthemes.com/cartzilla-laravel/home-electronics.html)
16:51:11	86536/86536	---M--	200	added ('OK')	image/jpeg	etag:%2215208-643c7ab35c973%22	https://coderthemes.com/cartzilla-laravel/assets/img/mega-menu/demo-preview/marketplace-dark.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/mega-menu/demo-preview/marketplace-dark.jpg	(from https://coderthemes.com/cartzilla-laravel/home-electronics.html)
16:51:11	88465/88465	---M--	200	added ('OK')	image/jpeg	etag:%2215991-643c7ab35c973%22	https://coderthemes.com/cartzilla-laravel/assets/img/mega-menu/demo-preview/single-store-dark.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/mega-menu/demo-preview/single-store-dark.jpg	(from https://coderthemes.com/cartzilla-laravel/home-electronics.html)
16:51:12	170496/170496	---M--	200	added ('OK')	image/png	etag:%2229a00-643c7ab34b033%22	https://coderthemes.com/cartzilla-laravel/assets/img/home/electronics/hero-slider/01.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/home/electronics/hero-slider/01.png	(from https://coderthemes.com/cartzilla-laravel/home-electronics.html)
16:51:12	94114/94114	---M--	200	added ('OK')	image/png	etag:%2216fa2-643c7ab34b033%22	https://coderthemes.com/cartzilla-laravel/assets/img/home/electronics/hero-slider/02.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/home/electronics/hero-slider/02.png	(from https://coderthemes.com/cartzilla-laravel/home-electronics.html)
16:51:12	42456/42456	---M--	200	added ('OK')	image/jpeg	etag:%22a5d8-643c7ab34a093%22	https://coderthemes.com/cartzilla-laravel/assets/img/home/electronics/banner/background.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/home/electronics/banner/background.jpg	(from https://coderthemes.com/cartzilla-laravel/home-electronics.html)
16:51:12	185027/185027	---M--	200	added ('OK')	image/png	etag:%222d2c3-643c7ab34b033%22	https://coderthemes.com/cartzilla-laravel/assets/img/home/electronics/hero-slider/03.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/home/electronics/hero-slider/03.png	(from https://coderthemes.com/cartzilla-laravel/home-electronics.html)
16:51:14	5742/5742	---M--	200	added ('OK')	image/png	etag:%22166e-643c7ab361793%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/thumbs/03.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/thumbs/03.png	(from https://coderthemes.com/cartzilla-laravel/home-electronics.html)
16:51:14	53091/53091	---M--	200	added ('OK')	image/png	etag:%22cf63-643c7ab34a093%22	https://coderthemes.com/cartzilla-laravel/assets/img/home/electronics/banner/laptop.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/home/electronics/banner/laptop.png	(from https://coderthemes.com/cartzilla-laravel/home-electronics.html)
16:51:14	8225/8225	---M--	200	added ('OK')	image/png	etag:%222021-643c7ab361793%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/thumbs/05.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/thumbs/05.png	(from https://coderthemes.com/cartzilla-laravel/home-electronics.html)
16:51:14	6111/6111	---M--	200	added ('OK')	image/png	etag:%2217df-643c7ab361793%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/thumbs/07.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/thumbs/07.png	(from https://coderthemes.com/cartzilla-laravel/home-electronics.html)
16:51:15	6718/6718	---M--	200	added ('OK')	image/png	etag:%221a3e-643c7ab361793%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/thumbs/02.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/thumbs/02.png	(from https://coderthemes.com/cartzilla-laravel/home-electronics.html)
16:51:15	6296/6296	---M--	200	added ('OK')	image/png	etag:%221898-643c7ab361793%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/thumbs/04.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/thumbs/04.png	(from https://coderthemes.com/cartzilla-laravel/home-electronics.html)
16:51:15	8699/8699	---M--	200	added ('OK')	image/png	etag:%2221fb-643c7ab361793%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/thumbs/06.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/thumbs/06.png	(from https://coderthemes.com/cartzilla-laravel/home-electronics.html)
16:51:16	22336/22336	---M--	200	added ('OK')	image/png	etag:%225740-643c7ab35d913%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/01.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/01.png	(from https://coderthemes.com/cartzilla-laravel/home-electronics.html)
16:51:16	21089/21089	---M--	200	added ('OK')	image/png	etag:%225261-643c7ab35d913%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/02.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/02.png	(from https://coderthemes.com/cartzilla-laravel/home-electronics.html)
16:51:16	18531/18531	---M--	200	added ('OK')	image/png	etag:%224863-643c7ab35d913%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/03.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/03.png	(from https://coderthemes.com/cartzilla-laravel/home-electronics.html)
16:51:16	19934/19934	---M--	200	added ('OK')	image/png	etag:%224dde-643c7ab35d913%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/04.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/04.png	(from https://coderthemes.com/cartzilla-laravel/home-electronics.html)
16:51:17	22442/22442	---M--	200	added ('OK')	image/png	etag:%2257aa-643c7ab35d913%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/05.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/05.png	(from https://coderthemes.com/cartzilla-laravel/home-electronics.html)
16:51:17	21011/21011	---M--	200	added ('OK')	image/png	etag:%225213-643c7ab35d913%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/06.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/06.png	(from https://coderthemes.com/cartzilla-laravel/home-electronics.html)
16:51:17	20229/20229	---M--	200	added ('OK')	image/png	etag:%224f05-643c7ab35d913%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/07.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/07.png	(from https://coderthemes.com/cartzilla-laravel/home-electronics.html)
16:51:18	26379/26379	---M--	200	added ('OK')	image/png	etag:%22670b-643c7ab35d913%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/08.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/08.png	(from https://coderthemes.com/cartzilla-laravel/home-electronics.html)
16:51:18	62395/62395	---M--	200	added ('OK')	image/png	etag:%22f3bb-643c7ab34a093%22	https://coderthemes.com/cartzilla-laravel/assets/img/home/electronics/banner/camera.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/home/electronics/banner/camera.png	(from https://coderthemes.com/cartzilla-laravel/home-electronics.html)
16:51:18	33568/33568	---M--	200	added ('OK')	image/png	etag:%228320-643c7ab35d913%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/09.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/09.png	(from https://coderthemes.com/cartzilla-laravel/home-electronics.html)
16:51:18	39305/39305	---M--	200	added ('OK')	image/png	etag:%229989-643c7ab35e8b3%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/11.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/11.png	(from https://coderthemes.com/cartzilla-laravel/home-electronics.html)
16:51:19	40894/40894	---M--	200	added ('OK')	image/png	etag:%229fbe-643c7ab35d913%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/10.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/10.png	(from https://coderthemes.com/cartzilla-laravel/home-electronics.html)
16:51:19	1994/1994	---M--	200	added ('OK')	image/svg+xml	etag:%227ca-643c7ab35e8b3%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/brands/apple-light-mode.svg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/brands/apple-light-mode.svg	(from https://coderthemes.com/cartzilla-laravel/home-electronics.html)
16:51:19	1994/1994	---M--	200	added ('OK')	image/svg+xml	etag:%227ca-643c7ab35e8b3%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/brands/apple-dark-mode.svg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/brands/apple-dark-mode.svg	(from https://coderthemes.com/cartzilla-laravel/home-electronics.html)
16:51:20	2108/2108	---M--	200	added ('OK')	image/svg+xml	etag:%2283c-643c7ab35e8b3%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/brands/motorola-light-mode.svg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/brands/motorola-light-mode.svg	(from https://coderthemes.com/cartzilla-laravel/home-electronics.html)
16:51:20	2108/2108	---M--	200	added ('OK')	image/svg+xml	etag:%2283c-643c7ab35e8b3%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/brands/motorola-dark-mode.svg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/brands/motorola-dark-mode.svg	(from https://coderthemes.com/cartzilla-laravel/home-electronics.html)
16:51:20	1672/1672	---M--	200	added ('OK')	image/svg+xml	etag:%22688-643c7ab35e8b3%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/brands/canon-light-mode.svg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/brands/canon-light-mode.svg	(from https://coderthemes.com/cartzilla-laravel/home-electronics.html)
16:51:20	1672/1672	---M--	200	added ('OK')	image/svg+xml	etag:%22688-643c7ab35e8b3%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/brands/canon-dark-mode.svg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/brands/canon-dark-mode.svg	(from https://coderthemes.com/cartzilla-laravel/home-electronics.html)
16:51:21	2349/2349	---M--	200	added ('OK')	image/svg+xml	etag:%2292d-643c7ab35e8b3%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/brands/samsung-light-mode.svg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/brands/samsung-light-mode.svg	(from https://coderthemes.com/cartzilla-laravel/home-electronics.html)
16:51:21	2349/2349	---M--	200	added ('OK')	image/svg+xml	etag:%2292d-643c7ab35e8b3%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/brands/samsung-dark-mode.svg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/brands/samsung-dark-mode.svg	(from https://coderthemes.com/cartzilla-laravel/home-electronics.html)
16:51:21	2463/2463	---M--	200	added ('OK')	image/svg+xml	etag:%2299f-643c7ab35e8b3%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/brands/sony-light-mode.svg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/brands/sony-light-mode.svg	(from https://coderthemes.com/cartzilla-laravel/home-electronics.html)
16:51:22	2463/2463	---M--	200	added ('OK')	image/svg+xml	etag:%2299f-643c7ab35e8b3%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/brands/sony-dark-mode.svg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/brands/sony-dark-mode.svg	(from https://coderthemes.com/cartzilla-laravel/home-electronics.html)
16:51:22	19179/19179	---M--	200	added ('OK')	image/jpeg	etag:%224aeb-643c7ab34b033%22	https://coderthemes.com/cartzilla-laravel/assets/img/home/electronics/vlog/01.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/home/electronics/vlog/01.jpg	(from https://coderthemes.com/cartzilla-laravel/home-electronics.html)
16:51:22	21544/21544	---M--	200	added ('OK')	image/jpeg	etag:%225428-643c7ab34b033%22	https://coderthemes.com/cartzilla-laravel/assets/img/home/electronics/vlog/02.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/home/electronics/vlog/02.jpg	(from https://coderthemes.com/cartzilla-laravel/home-electronics.html)
16:51:23	11988/11988	---M--	200	added ('OK')	image/jpeg	etag:%222ed4-643c7ab34b033%22	https://coderthemes.com/cartzilla-laravel/assets/img/home/electronics/vlog/03.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/home/electronics/vlog/03.jpg	(from https://coderthemes.com/cartzilla-laravel/home-electronics.html)
16:51:23	2334/2334	---M--	200	added ('OK')	image/svg+xml	etag:%2291e-643c7ab35d913%22	https://coderthemes.com/cartzilla-laravel/assets/img/payment-methods/paypal-dark-mode.svg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/payment-methods/paypal-dark-mode.svg	(from https://coderthemes.com/cartzilla-laravel/home-electronics.html)
16:51:23	1799/1799	---M--	200	added ('OK')	image/svg+xml	etag:%22707-643c7ab35d913%22	https://coderthemes.com/cartzilla-laravel/assets/img/payment-methods/google-pay-dark-mode.svg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/payment-methods/google-pay-dark-mode.svg	(from https://coderthemes.com/cartzilla-laravel/home-electronics.html)
16:51:24	1575/1575	---M--	200	added ('OK')	image/svg+xml	etag:%22627-643c7ab35d913%22	https://coderthemes.com/cartzilla-laravel/assets/img/payment-methods/apple-pay-dark-mode.svg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/payment-methods/apple-pay-dark-mode.svg	(from https://coderthemes.com/cartzilla-laravel/home-electronics.html)
16:51:24	11250/11250	---M--	200	added ('OK')	image/png	etag:%222bf2-643c7ab362733%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/fashion/thumbs/07.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/fashion/thumbs/07.png	(from https://coderthemes.com/cartzilla-laravel/home-fashion-v1.html)
16:51:25	12372/12372	---M--	200	added ('OK')	image/png	etag:%223054-643c7ab362733%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/fashion/thumbs/08.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/fashion/thumbs/08.png	(from https://coderthemes.com/cartzilla-laravel/home-fashion-v1.html)
16:51:25	3770/3770	---M--	200	added ('OK')	image/png	etag:%22eba-643c7ab362733%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/fashion/thumbs/09.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/fashion/thumbs/09.png	(from https://coderthemes.com/cartzilla-laravel/home-fashion-v1.html)
16:51:25	1667/1667	---M--	200	added ('OK')	image/png	etag:%22683-643c7ab34a093%22	https://coderthemes.com/cartzilla-laravel/assets/img/flags/en-us.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/flags/en-us.png	(from https://coderthemes.com/cartzilla-laravel/home-fashion-v1.html)
16:51:25	959/959	---M--	200	added ('OK')	image/png	etag:%223bf-643c7ab34a093%22	https://coderthemes.com/cartzilla-laravel/assets/img/flags/en-uk.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/flags/en-uk.png	(from https://coderthemes.com/cartzilla-laravel/home-fashion-v1.html)
16:51:26	834/834	---M--	200	added ('OK')	image/png	etag:%22342-643c7ab34a093%22	https://coderthemes.com/cartzilla-laravel/assets/img/flags/fr.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/flags/fr.png	(from https://coderthemes.com/cartzilla-laravel/home-fashion-v1.html)
16:51:26	702/702	---M--	200	added ('OK')	image/png	etag:%222be-643c7ab34a093%22	https://coderthemes.com/cartzilla-laravel/assets/img/flags/de.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/flags/de.png	(from https://coderthemes.com/cartzilla-laravel/home-fashion-v1.html)
16:51:26	903/903	---M--	200	added ('OK')	image/png	etag:%22387-643c7ab34a093%22	https://coderthemes.com/cartzilla-laravel/assets/img/flags/it.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/flags/it.png	(from https://coderthemes.com/cartzilla-laravel/home-fashion-v1.html)
16:51:27	32434/32434	---M--	200	added ('OK')	image/jpeg	etag:%227eb2-643c7ab35d913%22	https://coderthemes.com/cartzilla-laravel/assets/img/mega-menu/fashion/01.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/mega-menu/fashion/01.jpg	(from https://coderthemes.com/cartzilla-laravel/home-fashion-v1.html)
16:51:27	30970/30970	---M--	200	added ('OK')	image/jpeg	etag:%2278fa-643c7ab35d913%22	https://coderthemes.com/cartzilla-laravel/assets/img/mega-menu/fashion/03.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/mega-menu/fashion/03.jpg	(from https://coderthemes.com/cartzilla-laravel/home-fashion-v1.html)
16:51:27	43744/43744	---M--	200	added ('OK')	image/jpeg	etag:%22aae0-643c7ab35d913%22	https://coderthemes.com/cartzilla-laravel/assets/img/mega-menu/fashion/02.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/mega-menu/fashion/02.jpg	(from https://coderthemes.com/cartzilla-laravel/home-fashion-v1.html)
16:51:29	327158/327158	---M--	200	added ('OK')	image/png	etag:%224fdf6-643c7ab34bfd3%22	https://coderthemes.com/cartzilla-laravel/assets/img/home/fashion/v1/hero-slider/02.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/home/fashion/v1/hero-slider/02.png	(from https://coderthemes.com/cartzilla-laravel/home-fashion-v1.html)
16:51:29	544183/544183	---M--	200	added ('OK')	image/png	etag:%2284db7-643c7ab34bfd3%22	https://coderthemes.com/cartzilla-laravel/assets/img/home/fashion/v1/hero-slider/01.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/home/fashion/v1/hero-slider/01.png	(from https://coderthemes.com/cartzilla-laravel/home-fashion-v1.html)
16:51:30	16638/16638	---M--	200	added ('OK')	image/png	etag:%2240fe-643c7ab362733%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/fashion/thumbs/01.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/fashion/thumbs/01.png	(from https://coderthemes.com/cartzilla-laravel/home-fashion-v1.html)
16:51:30	13273/13273	---M--	200	added ('OK')	image/png	etag:%2233d9-643c7ab362733%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/fashion/thumbs/02.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/fashion/thumbs/02.png	(from https://coderthemes.com/cartzilla-laravel/home-fashion-v1.html)
16:51:31	5570/5570	---M--	200	added ('OK')	image/png	etag:%2215c2-643c7ab362733%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/fashion/thumbs/03.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/fashion/thumbs/03.png	(from https://coderthemes.com/cartzilla-laravel/home-fashion-v1.html)
16:51:31	642221/642221	---M--	200	added ('OK')	image/png	etag:%229ccad-643c7ab34cf73%22	https://coderthemes.com/cartzilla-laravel/assets/img/home/fashion/v1/hero-slider/03.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/home/fashion/v1/hero-slider/03.png	(from https://coderthemes.com/cartzilla-laravel/home-fashion-v1.html)
16:51:31	14564/14564	---M--	200	added ('OK')	image/png	etag:%2238e4-643c7ab362733%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/fashion/thumbs/04.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/fashion/thumbs/04.png	(from https://coderthemes.com/cartzilla-laravel/home-fashion-v1.html)
16:51:31	5081/5081	---M--	200	added ('OK')	image/png	etag:%2213d9-643c7ab362733%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/fashion/thumbs/05.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/fashion/thumbs/05.png	(from https://coderthemes.com/cartzilla-laravel/home-fashion-v1.html)
16:51:32	10807/10807	---M--	200	added ('OK')	image/png	etag:%222a37-643c7ab362733%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/fashion/thumbs/06.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/fashion/thumbs/06.png	(from https://coderthemes.com/cartzilla-laravel/home-fashion-v1.html)
16:51:32	100514/100514	---M--	200	added ('OK')	image/jpeg	etag:%22188a2-643c7ab34cf73%22	https://coderthemes.com/cartzilla-laravel/assets/img/home/fashion/v1/popular/01.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/home/fashion/v1/popular/01.jpg	(from https://coderthemes.com/cartzilla-laravel/home-fashion-v1.html)
16:51:33	116612/116612	---M--	200	added ('OK')	image/jpeg	etag:%221c784-643c7ab34cf73%22	https://coderthemes.com/cartzilla-laravel/assets/img/home/fashion/v1/popular/02.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/home/fashion/v1/popular/02.jpg	(from https://coderthemes.com/cartzilla-laravel/home-fashion-v1.html)
16:51:33	51993/51993	---M--	200	added ('OK')	image/png	etag:%22cb19-643c7ab361793%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/fashion/08.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/fashion/08.png	(from https://coderthemes.com/cartzilla-laravel/home-fashion-v1.html)
16:51:33	55023/55023	---M--	200	added ('OK')	image/png	etag:%22d6ef-643c7ab361793%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/fashion/01.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/fashion/01.png	(from https://coderthemes.com/cartzilla-laravel/home-fashion-v1.html)
16:51:37	80592/80592	---M--	200	added ('OK')	image/png	etag:%2213ad0-643c7ab361793%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/fashion/04.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/fashion/04.png	(from https://coderthemes.com/cartzilla-laravel/home-fashion-v1.html)
16:51:37	83509/83509	---M--	200	added ('OK')	image/png	etag:%2214635-643c7ab361793%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/fashion/09.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/fashion/09.png	(from https://coderthemes.com/cartzilla-laravel/home-fashion-v1.html)
16:51:38	43625/43625	---M--	200	added ('OK')	image/png	etag:%22aa69-643c7ab361793%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/fashion/11.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/fashion/11.png	(from https://coderthemes.com/cartzilla-laravel/home-fashion-v1.html)
16:51:38	35480/35480	---M--	200	added ('OK')	image/png	etag:%228a98-643c7ab361793%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/fashion/10.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/fashion/10.png	(from https://coderthemes.com/cartzilla-laravel/home-fashion-v1.html)
16:51:38	10282/10282	---M--	200	added ('OK')	image/png	etag:%22282a-643c7ab361793%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/fashion/05.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/fashion/05.png	(from https://coderthemes.com/cartzilla-laravel/home-fashion-v1.html)
16:51:39	84063/84063	---M--	200	added ('OK')	image/png	etag:%221485f-643c7ab361793%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/fashion/06.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/fashion/06.png	(from https://coderthemes.com/cartzilla-laravel/home-fashion-v1.html)
16:51:39	105552/105552	---M--	200	added ('OK')	image/jpeg	etag:%2219c50-643c7ab34b033%22	https://coderthemes.com/cartzilla-laravel/assets/img/home/fashion/v1/collection/02.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/home/fashion/v1/collection/02.jpg	(from https://coderthemes.com/cartzilla-laravel/home-fashion-v1.html)
